type,title,release_year,duration,listed_in,description
Movie,Saattai,2012,133 min,Romance,"A good teacher acts as the perfect catalyst to bring out the best from the students. This film is about one such teacher, Dayalan, played by Samuthirakani and how he moulds the students and changes the teachers of a village government school."
Movie,Her Name Was Christa,2020,120 min,Romance,"Stephen is a socially awkward, desperately alone middle-aged telemarketer. At a co-worker's suggestion, he goes in search of a prostitute for ""The Girlfriend Experience."" He meets Christa, a streetwise call girl happy to fulfill his needs, until the arrangement blossoms into true love. But what happens when death enters the picture? How far would you go to keep the one person you've always wanted?"
Movie,Arya Surya,2013,124 min,Romance,"Arya and Surya, two struggling actors, put a smuggler behind bars. However, things take an unexpected turn when they are chased by the smuggler's boss who wants revenge."
Movie,An Evening in Paris,1967,153 min,Romance,"An Evening in Paris Is A Bollywood Romantic Thriller Hindi Movie, Directed By Shakti Samanta, Starring Shammi Kapoor, Sharmila Tagore, Pran and Rajendra Nath In The Lead Roles. Deepa Goes To Paris To Find Love, And She Meets Shyam, An Amiable Gentleman. However, Since Shekhar Needs To Marry Her In Order To Clear His Debts, He Replaces Deepa With Her Lookalike."
Movie,Gounder Vettu Mappillai,2002,138 min,Romance,"A brother comes from Kerala to meet his sister. Later, the sister asks him to take her daughter along with him to Kerala. Her enraged husband wants to seek his revenge against his wife's family."
Movie,Bala,2002,136 min,Romance,"Bala,a hitman in Pasupathi's gang, is madly in love with Aarthi, the daughter of a rival gangster. Bala faces several problems when both the gangs plan to end their rivalry."
Movie,Osthe,2011,149 min,Romance,"Velan hates his stepfather and his half-brother Balan. As a police officer, he makes an enemy in a local politician, who uses the hostility between the stepbrothers to fulfil his own nefarious plans."
Movie,Thathi Thavudhu Manasu,2003,126 min,Romance,"Three village girls who yearn to taste the big city life get to attend a friend's wedding in Chennai. But their joy comes to a halt when their money is stolen, leaving them stranded."
Movie,The Yousers,2020,84 min,Romance,A wife's suspicion about her husbands infidelity turns into an obsession for the woman he is suspected of cheating with.
Movie,Why moths fly to the light?,2020,63 min,Romance,"Beatrice will soon go blind. Until she is completely blind, she tries to explore all the streets and intersections of Paris. Once during a walk, she meets a battered guy. Beatrice helps him regain his senses. At night they walk around Paris, not noticing how they fall in love with each other. But circumstances force the guy to betray Beatrice. What will he do?"
Movie,Kadathal Kaaran,2020,108 min,Romance,A bride was captured by the people of the village who share the stolen things equally.
Movie,Anugraheethan Antony,2021,119 min,Romance,"A happy-go-lucky Antony disappoints his Dad who was a teacher, so his Dad brings home 2 puppies to insult Antony and show him how thankful Dogs are. Antony despises the Dogs and never leaves any chances to trouble them."
Movie,Star,2001,167 min,Romance,Dhanushkodi has pledged to kill Santosh. So his father sends him away and hires Murthy to masquerade as Santosh. Murthy is in love with Santosh's cousin and hence willing to risk his life.
Movie,A New Husband for Christmas,2020,104 min,Romance,Stan and Kelly Stevenson seem to be more committed to growing apart rather than growing together. Their friends are caught in the middle of divorce conversations during one of the most joyous seasons of the year.
Movie,Finding Ophelia,2021,73 min,Romance,Finding the girl of your dreams can be a nightmare.
Movie,Berlin I Love You,2019,120 min,Romance,"Keira Knightley, Helen Mirren, Jim Sturgess, and Diego Luna head an all-star cast in this sparkling film that weaves ten stories of romance set against the backdrop of Berlin."
Movie,Mosakutty,2014,109 min,Romance,"Mossakki, a jobless ruffian, is in love with a girl. They are troubled by goons who chase them around different locations. They must save themselves."
Movie,Cassandra's Dream,2008,109 min,Romance,"Two financially strapped brothers must face the moral dilemma of being paid to ""eliminate"" a family business acquaintance at the behest of their rich uncle."
Movie,Inji Murappa,2015,123 min,Romance,"Hero falls in love with a girl with a mission, how he succeeds in his mission is the rest of the movie."
Movie,Maha Maha,2015,98 min,Romance,"Vijay, a windmill engineer, relocates to Australia for work. There, he falls for Emily, an Australian girl. Soon, Vijay is caught in a web of problems when Emily is killed and buried in his garden."
Movie,Thiraipada Nagaram,2015,114 min,Romance,"The story is about a group of youngsters who leave their native place for Chennai in the hope of getting a break in the film industry. In Chennai, they rent a house whose owner is very supportive of them. A film production manager recommends them to various film companies. One fine day, all of them get a chance in a big-budget film. But unfortunately, a difference of opinion crops up among them."
Movie,Rummy,2014,135 min,Romance,"College students, Shakthi and Joseph, fall in love with two sisters. When the girls' family learns of their affairs, they are ready to go to any length to save their honour."
Movie,Punnagai Poove,2003,141 min,Romance,Two roommates Meera and Nithya fall in love with their neighbour Venkat. Complications ensue when one of the two has to make a sacrifice.
Movie,From Zero To I Love You,2020,106 min,Romance,"Pete Logsdon is just a guy in Philadelphia who happens to have a history of getting involved with married men. His father and his soon-to-be step mom are on him to find someone who's actually available and to settle down. Instead, he finds a man named Jack who is fifteen years into a perfect marriage with two beautiful children and an enviable wife."
Movie,Cuckoo,2014,149 min,Romance,"Tamizh and Kodi, a visually impaired couple, undergo many hardships to unite when they learn that Kodi's brother has decided to marry her off to someone else in return for a favour."
Movie,Kizhakku Kadarkkari Salai,2006,134 min,Romance,"Ganesh, a petrol station attendant, is irked by the arrogance of a rich girl. To teach her a lesson, he decides to make her fall in love with him but her brother comes up with a devious plan to stop Ganesh from luring her."
Movie,Jack Goes Boating,2010,91 min,Romance,"Academy-Award-winner Philip Seymour Hoffman directs, produces, and stars alongside Academy-Award-nominee Amy Ryan, John Ortiz, and Daphne Rubin-Vega in this unconventional romantic comedy about the prevailing grace of the human spirit."
Movie,All The Men In My Life,2021,77 min,Romance,"Tish (Roshelle Aries) looks to be a cold-hearted savage successful actress who has it all. But on the inside, her past relationship with her family, especially her crazy father, holds her back from finding true love. She must find herself, deal with the hate in her heart, and come to face the old wounds from her childhood if she is to ever love again."
Movie,South,2021,75 min,Romance,When Toms father passes away he makes the decision to travel across the country to find his estranged mother. He meets an interesting collection of people along the way but never expected to meet Jess.
Movie,Ennul Aayiram,2016,130 min,Romance,"Ashok, a bartender, elopes with his lover as her parents are against their relationship. However, he lands in trouble when the police come after him for a crime he committed in his past."
Movie,Vetrivel,2016,136 min,Romance,"In a bid to help his younger brother unite with the girl he loves, Vetrivel and his friends decide to kidnap her. Things take an ugly turn when their plan goes wrong and results in messy situations."
Movie,Vaanam Vasappadum,2004,125 min,Romance,"Karthik (Karthik Kumar), a young lawyer, falls in love with Poongothai (Poongkothai Chandrahasan), the daughter of a businessman (Vijayakumar). Poongothai's father and sister (Janaki Sabesh) run a multi-level market and are imprisoned for false accusations."
Movie,Kadhal Kasakuthaiya,2017,127 min,Romance,"When a 17-year-old schoolgirl falls in love with a 25-year-old IT engineer, both the families interfere in their relationship with their morals."
