type,title,release_year,duration,listed_in,description
Movie,El mundo fuera – Alejandro Sanz,2020,66 min,Music Videos and Concerts,"The documentary film El Mundo Fuera presents us a new perspective according to the historical events lived during the year 2020. The musician Alejandro Sanz initiates the biggest collaborative project by an artist in Spanish language, a sea of emotions and hope were creativity, knowledge and Alejandro Sanz´s music coexists in a film were everyone, somehow, can see ourselves reflected."
Movie,Early Day Miners,2011,36 min,Music Videos and Concerts,Early Day Miners create cinematic instrumental soundscapes.
Movie,Drug Rug,2011,14 min,Music Videos and Concerts,"Rock and do wop clash on the Lower East Side, courtesy of this CMJ performance from Boson's Drug Rug."
Movie,Dodos,2008,60 min,Music Videos and Concerts,"The Dodos bring boozy, electric-stomp roots to one of NYC's most unique venues."
Movie,Dirty On Purpose,2011,31 min,Music Videos and Concerts,"Shoegazing rock tunes from some of NYC's hometown heroes, Dirty On Purpose."
Movie,Dios,2011,26 min,Music Videos and Concerts,"The ever-evolving, neo-psychedelia that Hawthorn California's Dios (Malos) fashion hit our sweet spot on a warm, Austin afternoon. Take home a piece of South By Southwest with this astonishing set."
Movie,Deadboy and the Elephantmen,2011,26 min,Music Videos and Concerts,Deadboy and the Elephantmen rock some hard-edged blues from the Louisiana territory.
Movie,Dead Combo,2011,28 min,Music Videos and Concerts,Imagine The Strokes tackling Daft Punk after a 2 day rave while shrieking about the Sex Pistols' glory days and you'll know what to expect from a typical Neimo gig.
Movie,Daylight's for the Birds,2011,36 min,Music Videos and Concerts,These New Yorkers create shoegazing soundtracks to the movies in their heads.
Movie,Damien Jurado,2011,43 min,Music Videos and Concerts,"Unplugged and seated, Damien Jurado channels Nick Drake with impressive ease."
Movie,Cymbals Eat Guitars,2011,42 min,Music Videos and Concerts,"Cymbals Eat Guitars take viewers for a brittle, nineties joyride on the Lower East Side."
Movie,CSO_testcase_32,2014,10 min,Music Videos and Concerts,"Exclusive to Amazon Instant Video and the first carol concert of its type, 'Carols by Kindlelight' at Abbey Road Studios sees award-winning and Multi-Platinum singer-songwriter Annie Lennox lead a line-up of international performers, including Alfie Boe, Imelda May, Laura Wright, Sol3 Mio, Voces8 and lucky competition winners e-reading carols."
Movie,Chairlift,2008,30 min,Music Videos and Concerts,"Pairing heaven sent vocals with woozy swells of keys, windswept guitar riffs, and the primitive pulse of tom tom rhythms, Chairlift spin the globe more than a few times throughout this performance at the After the Jump Festival."
Movie,Bright Light Fever,2011,21 min,Music Videos and Concerts,Bright Light Fever take the brand of blues injected garage rock they bred in Sacramento CA south to Los Angeles' Spaceland.
Movie,Brahms,2006,30 min,Music Videos and Concerts,"Our latest concert video comes with a hazy, night vision glow to it. It would seem electro-rock outfit BRAHMS love performing under a cover of darkness...and with good reason. Theirs' is an inebriated sort of sound packaged in nocturnal beats, glassy waves of synths, and unrestrained sing along choruses. It's the kind of sound that makes me suspect that even their 11:30 headlining set at The Northside Festival was a bit too early for their tastes. Nevertheless, the art school electronics the Brooklyn based band filled the cavernous Brooklyn Bowl with drove the mass who had gathered before them mad...a delirious mess of flailing arms, bopping heads, and whatever else was going on in the darkness. Though they might have closed Cantora Bowl with this performance, my guess is BRAHMS only got the evening kicking for the slew who danced their way through this performance. - David Pitz"
Movie,Blitzen Trapper,2011,29 min,Music Videos and Concerts,"When a young band meanders musical terrain at will, often times they sound lost or searching. But Blitzen Trapper's well-informed pull on multiple sonic seams never tears apart the band's performance at The Mercury Lounge."
Movie,Bling Kong,2011,40 min,Music Videos and Concerts,Multiple drummers and brightly-dressed cheerleaders bring the rock in Bling Kong.
Movie,Birdmonster,2011,30 min,Music Videos and Concerts,"Happy, high-octane rock 'n' roll from a San Francisco quartet, Birdmonster."
Movie,Au Revoir Simone,2011,31 min,Music Videos and Concerts,"Au Revoir Simone bring the rich, therapeutic, synthetic driven songcraft of The Bird of Music to Webster Hall for a haunting, hometown performance."
Movie,Asobi Seksu,2011,37 min,Music Videos and Concerts,"Shoegazing dream-pop from the bilingual hipster set, Asobi Seksu."
Movie,André Rieu And His Johann Strauss Orchestra - Christmas In London,2016,87 min,Music Videos and Concerts,"Experience Christmas in London with André Rieu. Everywhere decorated Christmas trees, beautifully lit streets, tempting Christmas show windows. Combine the unique London Christmas atmosphere with a wonderful Christmas concert by André Rieu and you have all the ingredients for a nice party in the dark December days."
Movie,Alexi Murdoch,2011,48 min,Music Videos and Concerts,"Acoustic tunes from a DIY singer/songwriter, Alexi Murdoch."
Movie,Aberdeen City,2011,27 min,Music Videos and Concerts,"Newcomers Aberdeen City open for Electric Six with swirling, guitar-driven rock."
Movie,Ryan Bingham Live (4K UHD),2016,110 min,Music Videos and Concerts,"GRAMMY and Oscar award-winning Americana singer-songwriter Ryan Bingham brings his dynamic live show direct to fans. Filmed at the Whitewater Amphitheater on August 6, 2016."
Movie,John Denver - Rocky Mountain High Live In Japan 1981,2009,75 min,Music Videos and Concerts,"Rocky Mountain High Live In Japan is a 1981 concert from his 7-show tour of Japan and features a wonderful selection of hits from his career, including 4 of his number 1 hits, Annie's Song, Calypso, Sunshine On My Shoulders & Thank God I'm A Country Boy."
Movie,Juanes: Origen,2021,51 min,Music Videos and Concerts,JUANES opens a window to his memory in this visual and musical journey in which he pays tribute to some of the artists and songs that inspired his musical identity.
Movie,The Rolling Stones - From The Vault: Hampton Colesium Live In 1981,2014,143 min,Music Videos and Concerts,"""From The Vault"" is a new series of live concerts from The Rolling Stones archive which are getting their first official release. ""Hampton Coliseum - Live In 1981"" was part of the band's American Tour in 1981 and was the most successful tour of that year taking a then record $50 million dollars in ticket sales."
Movie,Rolling Stones - Sticky Fingers Live At The Fonda Theatre 2015,2017,87 min,Music Videos and Concerts,"On May 20th 2015 at the Fonda Theatre in Hollywood, California, The Rolling Stones performed the entire Sticky Fingers album live in concert for the first time. The intimate setting of the Fonda Theatre was in contrast to the huge stadiums in which the band would perform for the rest of the tour and made this an incredibly special occasion for those fans lucky enough to get a ticket."
Movie,Rolling Stones - No Security San Jose 1999,2018,118 min,Music Videos and Concerts,"Filmed at the San Jose Arena on The Rolling Stones' No Security tour, this concert captures the band in top form playing a set that spans from mid-sixties hit singles up to the then current Bridges To Babylon album."
Movie,M,2019,107 min,Music Videos and Concerts,"""M"" as Menahem, child prodigy with the golden voice, abused by members of his community who adulated him. Fifteen years later he returned to the scene of the crime: Bnei Brak, the world capital of ultra-Orthodox Jews, the ""city of men in black"". It is also the return to a world he loved so much, a path where speech is free - A reconciliation."
Movie,"Kim Walker-Smith - Wild Heart Live At The Cascade Theatre In Redding, CA",2021,63 min,Music Videos and Concerts,The live recording of Kim Walker-Smith's Wild Heart album.
Movie,Lakshmi,2018,122 min,Music Videos and Concerts,"Lakshmi dreams of winning a national level dance competition but is scared to participate as her mother despises dancing. However, things take a turn when she meets Krishna, a cafe owner."
Movie,Rammstein: in Amerika - Live from Madison Square Garden,2016,102 min,Music Videos and Concerts,Not Available
