type,title,release_year,duration,listed_in,description
Movie,And Then Came Lola,2009,70 min,Comedies,"In this lesbian-themed nod to the film Run Lola Run, a photographer races against the clock to make it to an important meeting on time."
Movie,Carnaval,2021,95 min,Comedies,"After a breakup, an influencer takes her friends on a free trip to Bahia's vibrant Carnival, where she learns life's not just about social media likes."
Movie,Cloudburst,2011,93 min,Comedies,"A lesbian couple escapes from their nursing home and heads to Canada to get married. Along the way, they pick up a young male hitchhiker."
Movie,Flipped,2010,90 min,Comedies,"Bryce and Juli first meet as children, with Juli having a crush on Bryce. As they mature, it appears their bond may blossom into something more."
Movie,Fools Rush In,1997,109 min,Comedies,"When a one-night stand results in a pregnancy, two strangers with opposite personalities rush into marriage then must deal with the consequences."
Movie,Gold Statue,2019,145 min,Comedies,"After tracing an artifact to his ancestry, a young man and his friend's search for a gilded statue lands them in a maximum-security prison."
Movie,Love Jones,1997,109 min,Comedies,A poet and a photographer take a chance on romance but find their ambitions and baggage could keep them from taking their relationship further.
Movie,The Four Seasons,1981,108 min,Comedies,"Three middle-aged couples vacation together every season until one of the men ditches his wife for a younger woman, tilting the group's dynamics."
Movie,The Meddler,2015,104 min,Comedies,"Still-grieving widow Marnie moves to Los Angeles to be close to daughter Lori, but soon discovers new outlets for her maternal and romantic needs."
Movie,The Mirror Has Two Faces,1996,127 min,Comedies,"Tired of being single, middle-aged professor Rose Morgan accepts her colleague's proposal – but her colleague only wants a platonic marriage."
Movie,Then Came You,2019,97 min,Comedies,A hypochondriac confronts his fear of death when a terminally ill teen girl enlists him to help her complete her bucket list.
Movie,One Lagos Night,2021,103 min,Comedies,"A desperate man attempts to burglarize the home of a wealthy woman, but finds himself face-to-face with a crew of armed robbers who have the same idea."
Movie,Sardar Ka Grandson,2021,140 min,Comedies,"A devoted grandson’s mission to reunite his ailing grandmother with her ancestral home turns into a complicated, comic cross-border affair."
Movie,Cinema Bandi,2021,99 min,Comedies,A struggling rickshaw driver’s life takes a rollicking turn when he comes upon an expensive camera and decides to make a film with his fellow villagers.
Movie,Table Manners,2018,104 min,Comedies,"When a housewife's picture-perfect life comes crashing down, she finds solace and hope through cooking, family and love."
Movie,The Upshaws - The Afterparty,2021,32 min,Comedies,"The comedic dream team from ""The Upshaws"" discuss the hit series, share some anecdotes from their own upbringings and play a little swag-centric game."
Movie,Dear Affy,2020,126 min,Comedies,An engaged couple hit a number of speed bumps on their road to matrimony including major career complications and questions of fidelity.
Movie,The Circle - The Afterparty,2021,35 min,Comedies,"Stars of ""The Circle"" drop by to discuss Season 2's big winner, some juicy behind-the-scenes gossip and their enduring friendships with one another."
Movie,Fun with Dick & Jane,2005,91 min,Comedies,"After losing their high-paying corporate jobs, an upwardly mobile couple turns to robbing banks to maintain their standard of living."
