type,title,release_year,duration,listed_in,description
TV Show,Medal of Honor,2018,1 Season,Docuseries,"Honoring service members whose courage merited the awarding of a Medal of Honor, this docudrama series re-creates their inspiring true stories."
TV Show,Follow This,2018,3 Seasons,Docuseries,Follow the reporters at BuzzFeed as they probe topics ranging from quirky internet crazes to safe injection spaces for opioid users.
TV Show,Ask the Doctor,2017,1 Season,Docuseries,"From allergies to diet to sleep, three friendly doctors share expert advice, bust medical myths and test the latest treatments."
TV Show,FIGHTWORLD,2018,1 Season,Docuseries,"Actor and fight enthusiast Frank Grillo travels the world, immersing himself in different fight cultures to understand their traditions and motivations."
TV Show,Salt Fat Acid Heat,2018,1 Season,Docuseries,"Chef and food writer Samin Nosrat travels the world to explore four basic keys to wonderful cooking, serving up feasts and helpful tips along the way."
TV Show,Empire Games,2018,1 Season,Docuseries,Interviews with scholars and dramatic reenactments bring to life the origins and history-making achievements of the world's greatest ancient empires.
TV Show,Monty Python Best Bits (mostly),2014,1 Season,Docuseries,"Prominent comedians pay tribute to Monty Python's best work in this five-part series, along with selected clips of sketches."
TV Show,Monty Python's Almost the Truth,2009,1 Season,Docuseries,"The legacy of comedy group Monty Python, whose irreverent brand of humor has tickled the ribs of millions, is explored in this documentary."
TV Show,Boca Juniors Confidential,2018,1 Season,Docuseries,"Players, fans and staff of soccer powerhouse Boca Juniors provide an exclusive, behind-the-scenes look at Argentina's legendary club."
TV Show,If I were an Animal,2018,1 Season,Docuseries,"Curious kids Emma and her big brother Tim observe different animals as they make their way through various life milestones, from birth to adulthood."
TV Show,First and Last,2018,1 Season,Docuseries,Take an intimate look at the emotionally charged first and last days of new and soon-to-be released inmates at Georgia's Gwinnett County Jail.
TV Show,Chicken Soup for the Soul's Being Dad,2018,1 Season,Docuseries,"Nine dads around America with different family structures, backgrounds and jobs navigate the joys and challenges of fatherhood."
TV Show,72 Dangerous Animals: Asia,2018,1 Season,Docuseries,"From fangs to claws to venomous stings, they all wield deadly weapons. But which creature will be crowned the fiercest of all?"
TV Show,Afflicted,2018,1 Season,Docuseries,Baffling symptoms. Controversial diagnoses. Costly treatments. Seven people with chronic illnesses search for answers – and relief.
TV Show,Becoming Champions,2018,1 Season,Docuseries,This series looks at the stories behind the athletes and countries that have achieved World Cup champion status.
TV Show,Dark Tourist,2018,1 Season,Docuseries,"From a nuclear lake to a haunted forest, journalist David Farrier visits unusual – and often macabre – tourism spots around the world."
TV Show,Camarón Revolution,2018,1 Season,Docuseries,The extraordinary life and career of flamenco legend Camarón de la Isla is covered in this sweeping biography series.
TV Show,First Team: Juventus,2018,2 Seasons,Docuseries,Follow renowned soccer club Juventus on and off the pitch as they attempt to win a seventh straight Italian title and achieve Champions League glory.
TV Show,Bobby Kennedy for President,2018,1 Season,Docuseries,"Historic footage and leading voices of the era examine the ""Bobby Phenomenon"" of the 1960s and the legacy of the man who helped redefine the country."
TV Show,Rapture,2018,1 Season,Docuseries,Groundbreaking artists share their life stories in this vibrant documentary series that captures hip-hop's impact on global culture.
TV Show,Trump: An American Dream,2018,1 Season,Docuseries,"Friends, associates and critics reveal the truly American story of Donald Trump, the brash businessman who defied the odds to become U.S. president."
TV Show,Flint Town,2018,1 Season,Docuseries,"Over a two-year period, filmmakers embedded with cops in Flint, Michigan, reveal a department grappling with volatile issues in untenable conditions."
TV Show,Hitler's Circle of Evil,2017,1 Season,Docuseries,"Surviving power struggles, betrayals and plots, Hitler's inner circle of Nazi leaders seizes control of Germany and designs its disastrous future."
TV Show,Myths & Monsters,2017,1 Season,Docuseries,This documentary series takes us to the mythic landscapes of Europe to explore some of most enduring legends produced by European culture.
TV Show,72 Dangerous Animals: Latin America,2017,1 Season,Docuseries,"Powerful cats, indestructible arachnids and flesh-melting pit vipers are just the beginning in this series about Latin America's deadliest creatures."
TV Show,The Royal House of Windsor,2017,1 Season,Docuseries,"Drawing on newly available info, this show traces how the British royal family has survived the last 100 years of power struggles, politics and more."
TV Show,Paul Hollywood's Big Continental Road Trip,2017,1 Season,Docuseries,"Gear up for a fast-paced journey as celebrity chef and avid auto enthusiast Paul Hollywood takes in the cars and culture of France, Italy and Germany."
TV Show,Dark Matter,2017,3 Seasons,TV Sci-Fi & Fantasy,"After waking up aboard a derelict spaceship with no memories, the crew of the Raza investigates the mystery of their identities and destination."
TV Show,Fire Chasers,2017,1 Season,Docuseries,"As California's 2016 fire season rages, brave backcountry firefighters race to put out the flames, protect homes and save lives in this docuseries."
TV Show,World War II in Colour,2009,1 Season,Docuseries,Footage of the most dramatic moments from World War II is restored in color and high definition for this historical documentary series.
TV Show,Daughters of Destiny,2017,1 Season,Docuseries,Five girls from India's most impoverished families attend a boarding school designed to create opportunities as they strive for a brighter future.
